Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price,Finrat,Savings
good,18,owner,60,32,single,no_rec,fixed,35,133,3500,150,1600,2200,72.72727273,3.61875
good,18,owner,60,42,married,no_rec,freelance,90,331,5000,0,1300,2147,60.5496041,11.12307692
good,6,owner,24,45,married,no_rec,freelance,90,150,5000,0,250,450,55.55555556,5.76
good,12,owner,12,40,married,no_rec,fixed,75,390,8000,0,500,1732,28.86836028,7.56
good,2,owner,36,28,married,no_rec,partime,60,146,2500,0,700,1258,55.64387917,4.422857143
good,1,parents,48,29,single,no_rec,freelance,45,478,9000,0,2100,2450,85.71428571,9.897142857
good,8,other,24,41,divorced,no_rec,fixed,60,90,4000,0,500,1600,31.25,1.44
good,25,priv,48,55,married,no_rec,fixed,60,169,4000,0,1000,1459,68.54009596,5.232
bad,25,owner,60,61,married,yes_rec,freelance,45,100,39000,0,1060,1134,93.47442681,3.113207547
bad,3,rent,18,30,married,no_rec,freelance,54,90,0,0,300,425,70.58823529,2.16
good,2,owner,48,40,married,no_rec,freelance,60,160,3000,800,1300,1521,85.47008547,3.396923077
good,3,rent,48,36,married,yes_rec,fixed,82,222,0,0,1900,2100,90.47619048,3.536842105
good,18,owner,60,42,married,no_rec,fixed,75,111,2500,0,1150,1640,70.12195122,1.87826087
good,1,owner,48,18,single,no_rec,partime,45,111,7000,0,1100,1299,84.68052348,2.88
good,4,owner,36,23,married,no_rec,fixed,75,168,4000,0,1100,1385,79.42238267,3.043636364
good,20,owner,60,49,married,no_rec,freelance,90,215,4500,0,1000,1228,81.43322476,7.5
good,14,owner,60,28,married,no_rec,freelance,75,94,5500,9500,1660,2419,68.6233981,-2.746987952
good,0,parents,36,26,single,no_rec,fixed,35,63,0,0,600,994,60.36217304,1.68
bad,8,rent,60,25,married,yes_rec,fixed,73,280,0,0,600,1364,43.98826979,20.7
good,15,owner,48,33,married,no_rec,fixed,75,220,7000,0,1300,2400,54.16666667,5.353846154
good,3,owner,60,30,married,no_rec,fixed,45,126,3500,2400,1000,1120,89.28571429,3.42
good,20,owner,36,44,married,no_rec,fixed,60,120,3000,0,350,400,87.5,6.171428571
bad,2,parents,60,25,divorced,no_rec,partime,35,90,0,0,900,1111,81.00810081,3.666666667
good,17,owner,24,55,married,no_rec,freelance,75,191,14000,0,1000,2420,41.32231405,2.784
good,20,rent,60,41,single,no_rec,freelance,50,148,4000,0,835,1356,61.57817109,7.041916168
bad,0,other,60,47,widow,yes_rec,freelance,45,102,0,0,1500,1600,93.75,2.28
good,2,parents,24,26,single,no_rec,fixed,35,88,0,0,325,450,72.22222222,3.913846154
good,11,parents,60,27,married,no_rec,fixed,60,150,2500,0,1100,1129,97.43135518,4.909090909
bad,12,owner,60,34,married,no_rec,fixed,60,115,4000,0,1650,1686,97.86476868,2
bad,1,rent,60,31,divorced,yes_rec,fixed,43,76,0,0,500,1300,38.46153846,3.96
good,2,owner,60,37,married,no_rec,fixed,60,145,3500,1100,1250,1763,70.90187181,3.552
bad,17,priv,60,48,married,yes_rec,freelance,60,69,7000,0,1400,1813,77.22007722,0.385714286
good,13,owner,60,52,married,no_rec,freelance,60,207,20000,0,1370,1714,79.92998833,6.437956204
good,3,parents,36,22,single,no_rec,fixed,35,60,19000,0,775,1050,73.80952381,1.161290323
bad,4,parents,48,25,single,no_rec,fixed,35,73,0,0,700,814,85.995086,2.605714286
good,38,owner,48,56,widow,no_rec,fixed,35,112,3000,0,850,960,88.54166667,4.348235294
bad,12,owner,60,39,married,no_rec,fixed,90,95,4000,250,1450,1686,86.00237248,0.103448276
good,15,parents,48,40,single,no_rec,fixed,35,150,0,0,1000,1399,71.47962831,5.52
good,20,owner,60,51,married,no_rec,fixed,60,250,2500,0,1250,1825,68.49315068,9.12
good,0,parents,48,27,single,yes_rec,fixed,35,46,0,0,900,1216,74.01315789,0.586666667
good,2,priv,60,25,married,no_rec,fixed,45,60,3000,0,1150,1163,98.8822012,0.782608696
bad,4,other,60,25,single,no_rec,partime,35,92,0,0,1400,1661,84.28657435,2.442857143
good,7,owner,60,36,married,no_rec,fixed,90,120,6000,1500,900,1175,76.59574468,1
good,4,owner,12,32,married,no_rec,fixed,45,231,13000,290,400,1198,33.38898164,5.493
bad,2,rent,60,32,married,no_rec,fixed,93,175,0,0,1650,1688,97.74881517,2.981818182
good,2,parents,48,23,single,no_rec,partime,35,160,3500,1200,1200,1426,84.15147265,4.52
good,1,parents,60,22,single,no_rec,fixed,35,109,0,0,1000,1466,68.21282401,4.44
bad,0,parents,48,25,married,no_rec,fixed,60,247,0,0,1900,1900,100,4.724210526
bad,0,other,60,34,single,no_rec,fixed,35,140,3000,0,1550,1570,98.72611465,4.064516129
good,2,other,60,41,separated,no_rec,freelance,35,100,5000,0,1200,1450,82.75862069,3.25
good,8,parents,48,28,single,no_rec,fixed,35,115,500,0,360,363,99.17355372,10.66666667
good,1,rent,36,37,married,no_rec,freelance,90,12,0,0,850,998,85.17034068,-3.303529412
good,3,rent,36,34,single,no_rec,fixed,41,63,30000,0,625,921,67.86102063,1.2672
bad,0,parents,60,20,single,no_rec,fixed,35,79,0,0,1570,1575,99.68253968,1.681528662
good,10,rent,48,38,married,no_rec,freelance,78,333,0,0,700,1386,50.50505051,17.48571429
good,4,owner,48,49,single,yes_rec,fixed,35,183,8000,0,1200,1531,78.3801437,5.92
good,2,parents,24,21,single,no_rec,freelance,35,46,0,0,250,355,70.42253521,1.056
bad,0,owner,36,36,married,no_rec,others,45,25,3500,0,1300,2246,57.88067676,-0.553846154
good,20,priv,60,39,married,no_rec,fixed,90,159,2000,0,750,790,94.93670886,5.52
bad,10,rent,60,39,married,yes_rec,freelance,119,292,13000,2500,1500,2262,66.31299735,5.92
good,0,rent,60,29,married,no_rec,partime,61,160,0,0,1000,1055,94.78672986,5.94
good,21,rent,36,42,married,no_rec,fixed,74,135,450,0,240,1275,18.82352941,9.15
bad,3,rent,60,48,separated,yes_rec,fixed,47,120,0,0,1000,1077,92.85051068,4.38
good,2,owner,36,27,widow,no_rec,fixed,35,135,8000,0,750,1296,57.87037037,4.8
bad,3,owner,36,43,married,no_rec,freelance,45,74,3500,0,600,800,75,1.74
bad,1,owner,60,46,married,yes_rec,fixed,75,209,11000,0,1800,2015,89.33002481,4.466666667
good,19,rent,18,39,single,no_rec,fixed,45,100,0,0,450,997,45.13540622,2.2
bad,3,rent,24,22,single,no_rec,freelance,50,148,0,0,700,950,73.68421053,3.36
bad,25,parents,60,64,married,yes_rec,fixed,45,130,0,0,2047,2946,69.48404616,2.491450904
good,2,rent,60,28,single,no_rec,fixed,45,101,0,0,1300,1333,97.5243811,2.584615385
good,3,parents,36,21,single,no_rec,partime,35,49,0,0,750,850,88.23529412,0.672
good,5,rent,30,58,married,no_rec,fixed,80,200,15000,0,520,690,75.36231884,6.923076923
bad,6,rent,36,41,married,yes_rec,freelance,75,94,0,0,775,875,88.57142857,0.882580645
good,10,rent,36,47,single,no_rec,partime,86,114,3500,0,400,872,45.87155963,2.52
good,17,rent,24,49,married,no_rec,freelance,80,53,0,0,600,1104,54.34782609,-1.08
good,0,owner,12,22,single,no_rec,fixed,35,132,3500,0,300,509,58.93909627,3.88
bad,0,owner,60,62,married,no_rec,others,45,42,4000,0,500,827,60.45949214,-0.36
bad,2,parents,36,24,single,no_rec,fixed,35,90,0,0,1000,1150,86.95652174,1.98
good,28,owner,24,59,married,no_rec,freelance,60,606,6000,0,1550,1760,88.06818182,8.454193548
good,0,rent,48,36,married,no_rec,fixed,74,141,0,0,1150,1485,77.44107744,2.796521739
good,5,owner,60,36,married,no_rec,fixed,75,141,4000,0,1300,1435,90.59233449,3.046153846
bad,5,parents,36,45,married,yes_rec,fixed,75,68,0,0,2375,2875,82.60869565,-0.106105263
good,12,owner,36,41,married,no_rec,freelance,60,150,10000,0,1000,2100,47.61904762,3.24
good,4,owner,24,30,married,yes_rec,fixed,45,165,3000,0,250,450,55.55555556,11.52
good,6,parents,60,43,married,no_rec,freelance,75,70,4000,0,1000,1548,64.5994832,-0.3
good,0,rent,24,23,single,no_rec,fixed,42,70,0,0,125,125,100,5.376
good,9,owner,48,41,separated,no_rec,fixed,35,60,8000,1000,1200,1538,78.02340702,0.6
good,9,rent,36,31,married,yes_rec,freelance,84,241,10000,0,3800,5852,64.93506494,1.487368421
bad,2,rent,12,47,married,yes_rec,fixed,103,426,0,0,350,450,77.77777778,11.07428571
bad,2,rent,60,36,separated,yes_rec,freelance,35,53,0,0,2000,2676,74.73841555,0.54
good,2,parents,12,25,single,yes_rec,freelance,35,74,18000,0,600,1638,36.63003663,0.78
good,18,owner,60,49,married,no_rec,fixed,135,180,13500,0,900,994,90.54325956,3
good,16,owner,36,57,married,no_rec,fixed,60,154,4000,130,700,1090,64.22018349,4.767428571
bad,10,owner,60,26,married,no_rec,fixed,60,63,5000,3000,1400,1432,97.76536313,-1.157142857
good,11,owner,60,37,married,no_rec,fixed,90,289,7000,250,1200,1599,75.04690432,9.825
bad,14,owner,36,45,separated,no_rec,fixed,45,190,12000,0,2100,2758,76.14213198,2.485714286
good,4,rent,60,24,married,no_rec,fixed,75,147,0,0,1300,1700,76.47058824,3.323076923
bad,1,owner,60,42,married,yes_rec,fixed,105,198,3500,250,1000,1245,80.32128514,5.43
bad,2,rent,24,23,single,yes_rec,freelance,75,400,0,0,750,900,83.33333333,10.4
good,1,rent,60,38,married,no_rec,partime,58,130,0,0,1450,1593,91.02322662,2.979310345
bad,2,owner,60,36,married,yes_rec,freelance,60,140,29000,0,3900,4812,81.04738155,1.230769231
good,13,parents,60,27,married,no_rec,fixed,60,100,0,0,950,1152,82.46527778,2.526315789
good,5,owner,24,37,married,no_rec,freelance,90,143,7000,0,700,900,77.77777778,1.817142857
bad,1,rent,36,25,married,no_rec,fixed,54,87,0,0,500,646,77.3993808,2.376
good,6,rent,60,23,married,no_rec,fixed,62,171,0,0,1000,1209,82.71298594,6.54
good,20,owner,36,47,married,no_rec,fixed,75,203,4000,0,1050,1258,83.46581876,4.388571429
good,9,owner,18,52,married,no_rec,fixed,60,154,5500,0,500,1531,32.65839321,3.384
good,15,owner,12,55,married,no_rec,fixed,45,130,7000,0,200,1240,16.12903226,5.1
good,0,parents,48,28,single,no_rec,fixed,35,90,3500,0,1000,1210,82.6446281,2.64
good,5,parents,60,24,single,no_rec,fixed,35,92,0,0,1030,1068,96.44194757,3.32038835
good,15,parents,36,40,married,yes_rec,freelance,75,22,0,0,375,375,100,-5.088
good,4,owner,48,36,married,no_rec,fixed,75,210,4000,0,1800,2628,68.49315068,3.6
good,4,owner,24,26,married,no_rec,fixed,45,115,4000,0,500,1400,35.71428571,3.36
good,5,parents,18,22,single,no_rec,fixed,35,80,0,0,600,1132,53.00353357,1.35
good,2,parents,60,25,single,no_rec,fixed,35,110,0,0,860,959,89.67674661,5.23255814
good,4,owner,24,44,married,no_rec,freelance,75,86,5000,0,900,1100,81.81818182,0.293333333
good,0,owner,60,56,married,no_rec,others,60,117,3000,0,1200,1347,89.08685969,2.85
good,1,other,42,33,married,yes_rec,fixed,90,138,3500,606,1400,1700,82.35294118,1.2582
good,7,owner,60,42,married,no_rec,fixed,45,88,4000,0,850,1033,82.28460794,3.035294118
good,11,parents,12,29,married,no_rec,fixed,60,54,0,0,600,1683,35.65062389,-0.12
good,40,rent,18,62,married,no_rec,freelance,77,166,10000,0,900,2040,44.11764706,1.78
good,10,owner,60,33,married,no_rec,fixed,75,364,60000,0,1300,1804,72.06208426,13.33846154
good,3,owner,48,32,married,no_rec,freelance,75,65,10500,1500,1500,2155,69.60556845,-0.8
good,24,owner,60,54,married,no_rec,freelance,45,109,17000,0,2000,3400,58.82352941,1.92
good,6,parents,36,24,single,no_rec,fixed,35,57,0,0,380,490,77.55102041,2.084210526
bad,2,rent,48,36,divorced,no_rec,fixed,45,99,0,0,750,1350,55.55555556,3.456
good,3,parents,48,27,married,no_rec,fixed,45,227,0,0,1150,1575,73.01587302,7.596521739
good,11,owner,60,29,single,no_rec,fixed,35,57,1500,0,700,994,70.42253521,1.885714286
good,1,parents,24,22,single,no_rec,partime,35,80,0,0,150,400,37.5,7.2
bad,5,rent,36,22,single,no_rec,fixed,42,70,0,0,850,870,97.70114943,1.185882353
good,1,rent,48,39,married,no_rec,fixed,86,105,0,0,1300,1600,81.25,0.701538462
bad,1,parents,48,24,single,yes_rec,fixed,35,65,0,0,900,1061,84.82563619,1.6
good,20,owner,48,39,married,no_rec,freelance,75,45,10000,0,2000,3650,54.79452055,-0.72
good,7,parents,48,31,single,yes_rec,fixed,35,72,5500,0,1000,1051,95.14747859,1.776
good,3,parents,36,31,married,yes_rec,fixed,60,80,0,0,1450,1700,85.29411765,0.496551724
good,25,owner,48,47,married,no_rec,freelance,60,157,15000,0,1990,2460,80.89430894,2.339698492
good,12,owner,36,46,married,yes_rec,fixed,60,117,3000,0,825,1325,62.26415094,2.487272727
good,4,rent,36,32,married,no_rec,fixed,55,100,0,0,300,500,60,5.4
good,0,priv,12,28,married,no_rec,fixed,60,130,3000,2000,380,1308,29.05198777,1.578947368
good,15,owner,12,49,married,no_rec,freelance,75,91,17000,0,700,1420,49.29577465,0.274285714
good,20,owner,12,60,married,no_rec,freelance,60,67,40000,0,700,1420,49.29577465,0.12
bad,0,other,60,31,married,yes_rec,fixed,90,69,0,0,1450,1604,90.39900249,-0.868965517
good,12,owner,54,35,married,no_rec,fixed,75,113,3000,600,1650,1800,91.66666667,1.047272727
good,10,owner,48,44,married,no_rec,fixed,75,450,12000,0,1030,1128,91.31205674,17.47572816
good,0,parents,48,21,single,no_rec,fixed,35,50,0,0,1000,1091,91.65902841,0.72
bad,2,owner,48,20,single,no_rec,freelance,35,450,31000,0,1500,1853,80.94981112,13.28
bad,0,ignore,36,45,married,no_rec,partime,75,87,1500,0,300,480,62.5,1.44
good,1,owner,60,34,married,yes_rec,fixed,45,180,2500,300,1300,1817,71.54650523,6.092307692
good,1,rent,60,21,married,no_rec,fixed,58,132,0,0,1275,1381,92.32440261,3.482352941
bad,6,owner,36,44,married,no_rec,fixed,75,150,7000,600,650,650,100,3.821538462
good,1,rent,36,34,married,no_rec,freelance,94,189,15000,1500,1500,2435,61.60164271,1.92
good,15,rent,48,40,married,yes_rec,fixed,88,125,0,0,1100,1498,73.43124166,1.614545455
good,11,parents,36,29,single,no_rec,fixed,35,64,0,0,600,1314,45.66210046,1.74
good,1,rent,36,44,married,no_rec,fixed,105,145,0,0,1000,2275,43.95604396,1.44
bad,1,rent,36,27,single,no_rec,fixed,42,67,0,0,1000,1350,74.07407407,0.9
bad,1,owner,36,27,married,no_rec,partime,45,127,4500,3000,600,745,80.53691275,3.12
good,11,owner,48,46,married,no_rec,freelance,75,160,10000,0,1150,1156,99.48096886,3.547826087
good,2,owner,60,43,married,yes_rec,fixed,45,63,3000,0,1100,1683,65.35947712,0.981818182
good,1,owner,36,25,widow,no_rec,fixed,45,60,2000,0,525,800,65.625,1.028571429
good,11,rent,60,28,single,no_rec,fixed,42,67,0,0,900,1399,64.33166548,1.666666667
good,3,owner,48,30,married,no_rec,fixed,75,88,6000,400,1200,1796,66.81514477,0.36
bad,1,rent,48,29,married,no_rec,partime,77,170,0,0,1300,2262,57.47126437,3.433846154
good,15,rent,60,39,married,no_rec,freelance,60,145,5000,0,1300,1625,80,3.923076923
bad,1,other,42,24,single,yes_rec,fixed,35,60,0,0,1200,1616,74.25742574,0.875
good,8,owner,12,29,married,no_rec,fixed,45,92,6000,2400,100,1492,6.702412869,2.76
good,10,priv,60,55,married,no_rec,fixed,60,195,4000,0,1900,2150,88.37209302,4.263157895
good,3,rent,36,27,married,no_rec,fixed,68,80,0,0,325,400,81.25,1.329230769
bad,2,owner,36,20,single,no_rec,freelance,35,184,80000,30000,750,1350,55.55555556,-7.248
good,0,other,42,24,single,no_rec,fixed,35,42,0,0,800,1450,55.17241379,0.3675
good,9,other,36,32,single,no_rec,fixed,35,125,0,0,1000,1725,57.97101449,3.24
good,4,rent,48,38,married,no_rec,fixed,91,161,5000,0,800,1008,79.36507937,4.2
good,0,parents,24,24,single,no_rec,partime,35,117,4000,0,1000,1489,67.15916723,1.968
good,7,owner,18,33,married,no_rec,freelance,60,164,4000,0,550,1679,32.75759381,3.403636364
good,1,parents,60,30,single,no_rec,fixed,35,75,0,0,1000,1156,86.50519031,2.4
good,25,other,18,43,married,no_rec,fixed,75,85,700,0,400,1205,33.19502075,0.45
good,6,rent,60,34,separated,no_rec,fixed,47,120,0,0,1100,1700,64.70588235,3.981818182
good,3,rent,48,35,separated,no_rec,fixed,59,240,0,0,1300,1627,79.9016595,6.683076923
good,4,owner,60,24,married,no_rec,freelance,60,250,9000,3400,1250,1300,96.15384615,7.488
bad,0,owner,60,30,married,no_rec,others,60,78,3500,0,1250,1365,91.57509158,0.864
good,5,owner,18,28,married,no_rec,fixed,60,102,2500,1300,450,1437,31.31524008,1.16
bad,12,owner,48,49,married,yes_rec,fixed,45,152,7500,0,1100,2120,51.88679245,4.669090909
good,4,priv,24,44,married,no_rec,fixed,75,96,4000,0,580,923,62.83856988,0.868965517
bad,9,parents,60,31,single,yes_rec,fixed,35,92,0,0,1000,1161,86.13264427,3.42
good,2,parents,60,26,married,no_rec,fixed,45,199,0,0,1500,1698,88.33922261,6.16
good,0,owner,48,43,married,no_rec,partime,75,71,14000,0,1100,1660,66.26506024,-0.174545455
good,13,owner,60,38,single,no_rec,fixed,45,80,4000,0,1060,1274,83.20251177,1.981132075
good,2,other,42,25,married,no_rec,fixed,60,190,0,0,1100,1729,63.62058994,4.963636364
good,8,owner,36,40,married,no_rec,freelance,75,200,10000,0,700,800,87.5,6.428571429
good,14,priv,12,49,married,no_rec,fixed,90,140,3000,500,400,1432,27.93296089,1.35
bad,11,rent,48,40,married,no_rec,fixed,59,140,0,0,1000,1930,51.8134715,3.888
bad,20,owner,36,57,married,no_rec,fixed,90,114,5000,1500,1000,1193,83.82229673,0.324
good,1,parents,48,28,single,no_rec,fixed,35,140,0,0,1400,1728,81.01851852,3.6
good,14,parents,60,28,married,no_rec,fixed,45,140,0,0,1150,1301,88.39354343,4.956521739
good,13,owner,48,54,married,yes_rec,fixed,45,90,2500,0,1000,1198,83.47245409,2.16
good,0,owner,36,36,married,no_rec,fixed,75,424,9500,700,1000,1690,59.17159763,12.312
good,1,rent,60,26,married,no_rec,partime,61,155,0,0,1035,1709,60.56173201,5.449275362
bad,0,owner,60,36,married,yes_rec,freelance,75,239,6000,0,1650,1861,88.66200967,5.963636364
good,10,rent,60,26,married,no_rec,fixed,78,175,0,0,1000,1314,76.10350076,5.82
good,28,parents,24,44,married,no_rec,freelance,90,180,0,0,450,1472,30.57065217,4.8
good,8,owner,36,30,married,no_rec,fixed,60,50,5000,400,300,1890,15.87301587,-1.68
good,1,owner,36,24,married,no_rec,fixed,45,113,3500,0,1200,1702,70.5052879,2.04
bad,1,rent,48,26,single,no_rec,fixed,45,100,0,0,1400,1968,71.13821138,1.885714286
bad,0,other,60,27,married,yes_rec,fixed,75,122,0,0,1600,1786,89.58566629,1.7625
good,1,owner,60,44,married,no_rec,freelance,90,905,20000,15000,1200,1381,86.89355539,33.25
good,1,other,36,29,single,no_rec,fixed,35,52,0,0,1000,1152,86.80555556,0.612
good,8,owner,60,32,married,no_rec,fixed,75,157,3500,1800,1300,1590,81.76100629,2.953846154
good,10,owner,24,46,married,no_rec,freelance,120,400,6000,2700,600,1080,55.55555556,10.12
good,4,rent,48,39,married,no_rec,fixed,91,157,0,0,1300,1501,86.60892738,2.436923077
bad,0,parents,60,30,married,no_rec,freelance,60,114,0,0,1000,1110,90.09009009,3.24
bad,10,owner,60,27,married,no_rec,fixed,45,120,5000,2000,1570,1914,82.02716823,2.101910828
good,9,rent,60,37,married,no_rec,fixed,91,162,0,0,1000,1537,65.06180872,4.26
bad,0,owner,48,26,married,no_rec,freelance,45,184,16000,3648,400,1751,22.84408909,12.3024
good,5,rent,24,29,married,no_rec,freelance,45,198,0,0,800,1197,66.83375104,4.59
good,8,owner,36,60,married,no_rec,freelance,45,78,11000,0,500,670,74.62686567,2.376
bad,0,rent,36,26,married,no_rec,partime,80,195,0,0,600,785,76.43312102,6.9
good,2,rent,60,33,single,no_rec,fixed,75,400,0,0,1450,1457,99.51956074,13.44827586
bad,0,other,36,52,married,no_rec,freelance,45,74,0,0,500,1050,47.61904762,2.088
good,6,rent,24,28,married,no_rec,fixed,62,166,0,0,500,1150,43.47826087,4.992
good,20,owner,48,53,married,no_rec,fixed,60,135,4000,0,1170,1297,90.20817271,3.076923077
good,10,owner,60,36,married,no_rec,fixed,75,204,5000,0,1400,1460,95.89041096,5.528571429
good,14,owner,36,34,married,no_rec,fixed,75,155,3000,1000,400,1908,20.96436059,6.3
good,1,owner,36,30,married,no_rec,fixed,45,120,3000,1100,1750,2245,77.95100223,1.316571429
good,3,parents,60,25,single,no_rec,fixed,35,130,6000,0,625,1083,57.71006464,9.12
good,2,owner,18,43,married,no_rec,freelance,90,356,5000,800,700,1073,65.23765144,6.634285714
good,25,other,60,50,married,no_rec,fixed,90,230,0,0,800,860,93.02325581,10.5
good,36,owner,48,58,married,no_rec,fixed,45,100,5500,108,700,1291,54.22153369,3.697371429
good,11,owner,60,44,married,yes_rec,fixed,60,130,3500,0,1400,1731,80.87810514,3
good,7,owner,60,23,single,no_rec,fixed,60,145,4500,0,1100,1150,95.65217391,4.636363636
good,0,rent,18,34,married,yes_rec,partime,98,81,0,0,300,450,66.66666667,-1.02
good,1,owner,60,29,married,no_rec,fixed,60,136,7000,0,1000,1688,59.24170616,4.56
good,17,owner,60,32,married,no_rec,fixed,75,200,5000,2500,1550,1721,90.06391633,3.870967742
bad,2,owner,36,19,single,yes_rec,freelance,35,184,9000,0,500,1100,45.45454545,10.728
good,18,rent,42,35,married,no_rec,fixed,76,157,0,0,800,1687,47.42145821,4.2525
good,0,parents,48,24,single,no_rec,partime,45,76,0,0,1640,1649,99.45421468,0.907317073
good,2,owner,60,25,married,no_rec,freelance,45,200,6000,1500,1600,1866,85.7449089,5.25
good,1,parents,12,24,single,no_rec,fixed,35,128,0,0,300,1056,28.40909091,3.72
good,2,owner,18,37,married,no_rec,fixed,90,90,1500,0,400,1166,34.30531732,0
bad,5,rent,48,30,separated,yes_rec,partime,39,41,0,0,1300,1600,81.25,0.073846154
good,12,owner,48,35,married,no_rec,fixed,45,125,6000,0,350,1511,23.1634679,10.97142857
good,1,other,36,28,single,no_rec,freelance,35,100,0,0,1950,2074,94.02121504,1.2
good,14,owner,60,45,married,no_rec,fixed,120,250,18000,0,450,911,49.39626784,17.33333333
bad,3,parents,36,19,single,yes_rec,fixed,35,47,0,0,500,700,71.42857143,0.864
good,2,parents,24,30,married,no_rec,partime,45,57,0,0,500,974,51.33470226,0.576
bad,6,owner,12,36,married,yes_rec,fixed,90,78,6000,2700,300,500,60,-1.56
bad,2,rent,36,29,married,no_rec,fixed,85,100,0,0,2100,2300,91.30434783,0.257142857
good,13,owner,60,28,married,no_rec,fixed,60,102,3500,0,1175,1375,85.45454545,2.144680851
